name;datetime;temp;feelslike;dew;humidity;precip;precipprob;preciptype;snow;snowdepth;windgust;windspeed;winddir;sealevelpressure;cloudcover;visibility;solarradiation;solarenergy;uvindex;severerisk;conditions;icon;stations
surabaya;2024-01-03T09:00:00;30;38.8;27;84.01;0;0;;0;0;4;7.6;30;1010;50;7;372;1.3;4;30;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-01-03T10:00:00;32.3;42.4;26.8;72.85;0;0;;0;0;4.7;8.7;73;1009.4;63.2;10;776;2.8;8;30;Partially cloudy;partly-cloudy-day;WARR,96935099999,96935599999
surabaya;2024-01-03T11:00:00;32;40.6;26;70.66;0;0;rain;0;0;5.8;13;40;1009;50;10;852;3.1;9;30;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-01-03T12:00:00;27;30.6;25;88.84;0;0;rain;0;0;6.8;14.8;320;1009;50;10;896;3.2;9;30;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-01-03T13:00:00;27.1;31.5;25.9;93.37;2;100;rain;0;0;7.9;12.9;283;1008.2;63.2;10;912;3.3;9;30;Rain, Partially cloudy;rain;WARR,96935099999,96935599999
surabaya;2024-01-03T14:00:00;28;33.6;26;88.92;0;0;;0;0;8.3;13;310;1007;50;10;772;2.8;8;30;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-01-03T15:00:00;28;33.6;26;88.92;0;0;;0;0;9.4;7.6;310;1007;50;5;489;1.8;5;30;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-01-03T16:00:00;28.2;34;26;87.9;0;0;rain;0;0;11.9;2.4;26.8;1007.3;63.2;5;104;0.4;1;30;Partially cloudy;partly-cloudy-day;WARR,96935099999,96935599999
surabaya;2024-01-03T17:00:00;28;34.5;27;94.32;0;0;rain;0;0;16.6;9.4;230;1007;27.4;5;29;0.1;0;30;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-01-03T18:00:00;27;31.2;26;94.27;0;0;;0;0;16.9;11.2;240;1008;27.4;7;7;0;0;30;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-01-03T19:00:00;27.1;31.2;25.6;91.21;0;0;;0;0;10.8;9.3;267;1009.1;48;5;0;0;0;30;Partially cloudy;partly-cloudy-night;WARR,96935099999,96935599999
surabaya;2024-01-03T20:00:00;27;31.2;26;94.27;0;0;;0;0;7.6;5.4;230;1009;27.4;5;0;0;0;30;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-01-03T21:00:00;27;31.2;26;94.27;0;0;;0;0;5;7.6;220;1010;27.4;5;0;0;0;30;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-01-03T22:00:00;26.3;26.3;25.9;97.31;0;0;rain;0;0;5.8;3.6;240;1010.2;38.2;7;0;0;0;30;Partially cloudy;partly-cloudy-night;WARR,96935099999,96935599999
surabaya;2024-01-03T23:00:00;26;26;25;94.23;0;0;rain;0;0;3.2;3.6;250;1010;27.4;7;0;0;0;30;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-01-04T00:00:00;26;26;25;94.23;0;0;;0;0;2.9;7.6;270;1009;27.4;7;0;0;0;30;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-01-04T01:00:00;26.1;26.1;25.8;98.07;0;0;rain;0;0;5.8;4.8;233;1008.2;34.9;7;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935099999,96935599999
surabaya;2024-01-04T02:00:00;26;26;25;94.23;0;0;;0;0;15.1;7.6;230;1008;27.4;7;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-01-04T03:00:00;26;26;25;94.23;0;0;;0;0;16.6;1.8;270;1008;27.4;7;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-01-04T04:00:00;25.3;25.3;25.2;99.03;0;0;;0;0;11.5;6.3;247;1008.2;34.9;5;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935099999,96935599999
surabaya;2024-01-04T05:00:00;25;25;25;100;0;0;;0;0;6.5;5.4;220;1008;27.4;5;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-01-04T06:00:00;26.1;26.1;25.1;94.24;0;0;;0;0;3.6;3.6;240;1009;30;5;21;0.1;0;10;Partially cloudy;partly-cloudy-day;96935599999
surabaya;2024-01-04T07:00:00;27;31.2;25.9;93.54;0;0;;0;0;2.9;2.4;240;1010.2;38.2;5;34;0.1;0;10;Partially cloudy;partly-cloudy-day;WARR,96935099999,96935599999
surabaya;2024-01-04T08:00:00;29;35.6;26;83.9;0;0;;0;0;5;5.4;130;1010;27.4;5;58;0.2;1;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-01-04T09:00:00;31;40.6;27;79.33;0;0;;0;0;4.7;11.2;100;1010;27.4;8;116;0.4;1;30;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-01-04T10:00:00;32.1;42.6;27;74.68;0;0;;0;0;6.8;13.6;67;1010.2;34.9;10;382;1.4;4;30;Partially cloudy;partly-cloudy-day;WARR,96935099999,96935599999
surabaya;2024-01-04T11:00:00;32.1;42.5;27.1;74.96;0;0;;0;0;7.2;14.8;70;1009;30;10;532;1.9;5;30;Partially cloudy;partly-cloudy-day;96935599999
surabaya;2024-01-04T12:00:00;33;43.8;27;70.84;0;0;;0;0;6.5;16.6;90;1008;27.4;10;486;1.7;5;30;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-01-04T13:00:00;32.6;39.6;24.6;62.71;0;0;;0;0;9.4;20.9;342;1008.5;79;10;422;1.5;4;10;Partially cloudy;partly-cloudy-day;WARR,96933099999,96935099999,96935599999
surabaya;2024-01-04T14:00:00;30;36.2;25;74.63;0;0;;0;0;9.4;18.4;10;1007;50;10;794;2.9;8;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-01-04T15:00:00;30;36.2;25;74.63;0;0;;0;0;9;11.2;20;1007;50;10;569;2;6;30;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-01-04T16:00:00;30.2;36.5;24.9;73.5;0;0;;0;0;9.4;3.6;320;1007.3;44.7;10;238;0.9;2;30;Partially cloudy;partly-cloudy-day;WARR,96935099999,96935599999
surabaya;2024-01-04T17:00:00;30;36.2;25;74.63;0;0;rain;0;0;7.9;5.4;290;1008;27.4;10;71;0.3;1;30;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-01-04T18:00:00;30;36.2;25;74.63;0;0;rain;0;0;4.3;11.2;310;1009;27.4;10;8;0;0;30;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-01-04T19:00:00;28.9;35.4;25.9;83.57;0;0;rain;0;0;10.4;11.8;227;1010.2;44.7;5;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935099999,96935599999
surabaya;2024-01-04T20:00:00;28;32.7;25;83.79;0;0;rain;0;0;10.4;11.2;270;1010;50;5;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-01-04T21:00:00;26;26;26;100;0;0;rain;0;0;12.6;7.6;230;1011;50;3;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-01-04T22:00:00;26.4;26.4;25.9;97.5;2;100;rain;0;0;15.5;5.4;233;1011.2;48;4;0;0;0;10;Rain, Partially cloudy;rain;WARR,96935099999,96935599999
surabaya;2024-01-04T23:00:00;26;26;26;100;0;0;;0;0;13.7;5.4;250;1010;27.4;4;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-01-05T00:00:00;26;26;25;94.23;0.1;100;rain;0;0;12.6;9.4;270;1010;27.4;4;0;0;0;10;Rain, Partially cloudy;rain;WARR,96935599999
surabaya;2024-01-05T01:00:00;26.1;26.1;24.9;93.32;0;0;;0;0;10.8;13;267;1009.4;48;4;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935099999,96935599999
surabaya;2024-01-05T02:00:00;25;25;25;100;0;0;;0;0;10.8;9.4;230;1009;27.4;4;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-01-05T03:00:00;25;25;25;100;0;0;;0;0;9;5.4;260;1009;27.4;5;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-01-05T04:00:00;26;26;24.1;89.46;0;0;;0;0;6.5;2.4;243;1009.4;49.4;7.1;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96933099999,96935099999,96935599999
surabaya;2024-01-05T05:00:00;25;25;25;100;0;0;;0;0;3.6;7.6;260;1009;27.4;5;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-01-05T06:00:00;26;26;25;94.23;0;0;;0;0;2.5;3.6;260;1010;27.4;5;16;0.1;0;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-01-05T07:00:00;26.5;26.5;24.6;89.39;0;0;;0;0;2.9;2.3;257;1010.9;85.4;5.7;155;0.6;2;10;Partially cloudy;partly-cloudy-day;WARR,96933099999,96935099999,96935599999
surabaya;2024-01-05T08:00:00;28;33.6;26;88.92;0;0;;0;0;4.7;5.4;170;1011;27.4;5;360;1.3;4;30;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-01-05T09:00:00;30;38.8;27;84.01;0;0;;0;0;5.8;13;190;1011;27.4;5;626;2.3;6;30;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-01-05T10:00:00;31.2;40.3;26.6;76.35;0;0;;0;0;6.1;9.4;130;1010.3;44.7;7;782;2.8;8;30;Partially cloudy;partly-cloudy-day;WARR,96935099999,96935599999
surabaya;2024-01-05T11:00:00;32;42.3;27;74.95;0.1;100;rain;0;0;7.6;11.2;100;1010;27.4;8;893;3.2;9;30;Rain, Partially cloudy;rain;WARR,96935599999
surabaya;2024-01-05T12:00:00;33;45.8;28;75.11;0.3;100;rain;0;0;8.3;16.6;80;1009;27.4;9;980;3.5;10;30;Rain, Partially cloudy;rain;WARR,96935599999
surabaya;2024-01-05T13:00:00;32.4;40.6;25.5;67.07;0;0;;0;0;7.2;13.9;43;1008.8;56.4;10;912;3.3;9;30;Partially cloudy;partly-cloudy-day;WARR,96933099999,96935099999,96935599999
surabaya;2024-01-05T14:00:00;32;39.2;25;66.58;0;0;rain;0;0;7.2;11.2;40;1008;27.4;10;768;2.8;8;30;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-01-05T15:00:00;32;39.2;25;66.58;0.3;100;rain;0;0;9;13;50;1008;27.4;10;624;2.2;6;30;Rain, Partially cloudy;rain;WARR,96935599999
surabaya;2024-01-05T16:00:00;31.6;39.1;25.4;69.75;0;0;;0;0;10.1;6.8;360;1008.5;78.4;10;372;1.3;4;30;Partially cloudy;partly-cloudy-day;WARR,96933099999,96935099999,96935599999
surabaya;2024-01-05T17:00:00;31;39.1;26;74.79;0.5;100;rain;0;0;5.8;13;40;1009;27.4;10;161;0.6;2;30;Rain, Partially cloudy;rain;WARR,96935599999
surabaya;2024-01-05T18:00:00;29;36.8;27;88.99;0.4;100;rain;0;0;5.4;14.8;120;1010;50;8;33;0.1;0;30;Rain, Partially cloudy;rain;WARR,96935599999
surabaya;2024-01-05T19:00:00;28.5;33.6;24.9;80.71;0;0;;0;0;5.8;6;188;1011.2;83.8;8.8;0;0;0;30;Partially cloudy;partly-cloudy-night;WARR,96933099999,96935099999,96935599999
surabaya;2024-01-05T20:00:00;27;30.6;25;88.84;0;0;;0;0;6.5;5.4;200;1011;50;9;0;0;0;30;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-01-05T21:00:00;27.1;31.4;26.1;94.28;0;0;;0;0;9;9.4;230;1011;50;7;0;0;0;30;Partially cloudy;partly-cloudy-night;96935599999
surabaya;2024-01-05T22:00:00;26.3;26.3;25.4;94.43;0;0;;0;0;12.2;6.8;263;1011.1;66.4;7;0;0;0;30;Partially cloudy;partly-cloudy-night;WARR,96935099999,96935599999
surabaya;2024-01-05T23:00:00;26;26;25;94.23;0;0;;0;0;13.3;5.4;250;1010;50;7;0;0;0;30;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-01-06T00:00:00;26;26;26;100;0;0;;0;0;7.2;7.6;270;1010;50;7;0;0;0;30;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-01-06T01:00:00;26.6;26.6;25.1;91.55;0;0;;0;0;3.6;5.1;261;1009.7;74;7;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96933099999,96935099999,96935599999
surabaya;2024-01-06T02:00:00;26;26;26;100;0;0;;0;0;4.7;7.6;250;1009;50;7;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-01-06T03:00:00;26;26;26;100;0;0;;0;0;5;7.6;270;1009;50;4;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-01-06T04:00:00;26.2;26.2;24.9;92.63;0;0;;0;0;4.3;2.1;237;1009.4;74;6.8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96933099999,96935099999,96935599999
surabaya;2024-01-06T05:00:00;25;25;25;100;0;0;;0;0;3.2;3.6;270;1009;27.4;4;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-01-06T06:00:00;26;26;25;94.23;0;0;;0;0;3.6;7.6;270;1010;50;3;14;0.1;0;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-01-06T07:00:00;26.9;30.2;24.9;89.24;0;0;;0;0;3.6;1.1;250;1010.8;84.4;7.5;120;0.4;1;10;Partially cloudy;partly-cloudy-day;WARR,96933099999,96935099999,96935599999
surabaya;2024-01-06T08:00:00;26;26;25;94.23;0;0;rain;0;0;4;11.2;100;1011;50;1;341;1.2;3;30;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-01-06T09:00:00;26;26;25;94.23;0;0;rain;0;0;3.2;3.6;153.5;1011;50;8;475;1.7;5;30;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-01-06T10:00:00;28.1;34.2;26.3;89.98;2;100;rain;0;0;6.1;1.5;200;1011.2;90;9.4;533;1.9;5;30;Rain, Partially cloudy;rain;WARR,96933099999,96935099999,96935599999
surabaya;2024-01-06T11:00:00;27;31.2;26;94.27;0;0;rain;0;0;12.2;1.8;116.4;1010;50;8;233;0.8;2;30;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-01-06T12:00:00;28;33.6;26;88.92;0;0;;0;0;12.6;3.6;120.6;1009;50;8;135;0.5;1;30;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-01-06T13:00:00;30.4;38.2;26;77.58;0;0;rain;0;0;7.6;7.1;89;1008.8;84.4;9.4;97;0.3;1;30;Partially cloudy;partly-cloudy-day;WARR,96933099999,96935099999,96935599999
surabaya;2024-01-06T14:00:00;30;37.4;26;79.2;0;0;rain;0;0;5;7.6;110;1007;27.4;9;55;0.2;1;30;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-01-06T15:00:00;30;37.4;26;79.2;0;0;;0;0;5.8;11.2;50;1007;27.4;10;51;0.2;1;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-01-06T16:00:00;31;36.6;24.1;66.62;0;0;;0;0;3.2;12.2;76;1007.3;70.4;10;74;0.3;1;10;Partially cloudy;partly-cloudy-day;WARR,96933099999,96935099999,96935599999
surabaya;2024-01-06T17:00:00;29;34.5;25;79.06;0;0;rain;0;0;15.8;9.4;50;1008;27.4;10;21;0.1;0;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-01-06T18:00:00;28;32.7;25;83.79;0;0;rain;0;0;24.5;7.6;90;1009;27.4;10;2;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-01-06T19:00:00;29.4;34.7;24.4;74.54;0;0;rain;0;0;22.3;5.3;115;1010.1;70.4;8.3;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96933099999,96935099999,96935599999
surabaya;2024-01-06T20:00:00;27;31.2;26;94.27;0;0;rain;0;0;17.3;5.4;220;1010;27.4;9;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-01-06T21:00:00;27;31.2;26;94.27;0;0;rain;0;0;15.1;5.4;240;1011;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-01-06T22:00:00;28.6;33.7;24.9;80.53;0;0;;0;0;12.2;0.7;220;1011;77.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96933099999,96935099999,96935599999
surabaya;2024-01-06T23:00:00;27;30.6;25;88.84;0;0;;0;0;11.2;5.4;230;1010;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-01-07T00:00:00;27;30.6;25;88.84;0;0;;0;0;10.4;5.4;210;1009;27.4;6;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-01-07T01:00:00;26.3;26.3;24.9;92.05;0;0;;0;0;11.5;8.2;240;1009.3;38.2;6;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935099999,96935599999
surabaya;2024-01-07T02:00:00;26;26;25;94.23;0;0;;0;0;14.4;9.4;250;1008;27.4;5;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-01-07T03:00:00;26;26;25;94.23;0;0;;0;0;13.7;11.2;250;1008;27.4;5;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-01-07T04:00:00;26.6;26.6;24.9;90.14;0.2;100;rain;0;0;15.1;1.5;260;1009.2;81.5;7.1;0;0;0;10;Rain, Partially cloudy;rain;WARR,96933099999,96935099999,96935599999
surabaya;2024-01-07T05:00:00;26;26;25;94.23;0;0;;0;0;15.8;7.6;240;1009;27.4;5;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-01-07T06:00:00;26;26;25;94.23;0;0;;0;0;16.2;3.6;250;1010;27.4;5;22;0.1;0;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-01-07T07:00:00;26.1;26.1;25;93.69;0;0;;0;0;10.1;2.4;220;1011.3;51.3;5;198;0.7;2;10;Partially cloudy;partly-cloudy-day;WARR,96935099999,96935599999
surabaya;2024-01-07T08:00:00;27;31.2;26;94.27;0;0;;0;0;7.2;3.6;227.6;1011;27.4;5;417;1.5;4;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-01-07T09:00:00;28;33.6;26;88.92;0;0;;0;0;5;3.6;201.5;1011;27.4;5;571;2.1;6;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-01-07T10:00:00;29.9;36.4;25.4;76.73;0;0;;0;0;4.3;5.8;343;1011.3;85.4;9.8;649;2.3;6;10;Partially cloudy;partly-cloudy-day;WARR,96933099999,96935099999,96935599999
surabaya;2024-01-07T11:00:00;30;38.8;27;84.01;0;0;;0;0;4.7;9.4;120;1010;27.4;10;690;2.5;7;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-01-07T12:00:00;30;37.4;26;79.2;0;0;;0;0;6.1;7.6;110;1010;27.4;10;566;2;6;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-01-07T13:00:00;28.2;33.2;25.1;83.32;0;0;;0;0;14;21;353;1009.5;51.3;10;270;1;3;10;Partially cloudy;partly-cloudy-day;WARR,96935099999,96935599999
surabaya;2024-01-07T14:00:00;29;34.5;25;79.06;0;0;;0;0;14;13;360;1008;27.4;10;82;0.3;1;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-01-07T15:00:00;29;34.5;25;79.06;0;0;rain;0;0;10.8;11.2;350;1008;50;10;67;0.2;1;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-01-07T16:00:00;28.9;34.5;25;79.48;0;0;;0;0;4.3;2.6;350;1008.7;90;10;107;0.4;1;10;Partially cloudy;partly-cloudy-day;WARR,96933099999,96935099999,96935599999
surabaya;2024-01-07T17:00:00;29;35.6;26;83.9;0;0;;0;0;1.8;5.4;310;1009;50;10;61;0.2;1;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-01-07T18:00:00;28;33.6;26;88.92;0;0;;0;0;2.9;7.6;360;1009;50;7;11;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-01-07T19:00:00;28;32.9;25.2;84.61;0;0;;0;0;0.7;3.6;330;1010.3;44.7;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935099999,96935599999
surabaya;2024-01-07T20:00:00;28;32.7;25;83.79;0;0;;0;0;1.8;5.4;320;1010;50;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-01-07T21:00:00;27;31.2;26;94.27;0;0;;0;0;4.7;5.4;310;1011;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-01-07T22:00:00;27;31.2;25.8;92.82;0;0;;0;0;5;3.6;263;1011.2;38.2;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935099999,96935599999
surabaya;2024-01-07T23:00:00;27;31.2;26;94.27;0;0;;0;0;6.8;5.4;230;1010;27.4;3;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-01-08T00:00:00;26;26;26;100;0;0;;0;0;8.6;5.4;250;1009;27.4;3;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-01-08T01:00:00;26.8;30.5;25.5;92.67;0;0;;0;0;7.2;0;257.1;1009.3;90;6.5;0;0;0;10;Partially cloudy;partly-cloudy-night;96933100000
surabaya;2024-01-08T02:00:00;25.2;25.2;22.2;83.47;0;0;;0;0;6.5;5;253.1;1009;100;24.1;0;0;0;3;Overcast;cloudy;remote
surabaya;2024-01-08T03:00:00;25.2;25.2;22.2;83.47;0;0;;0;0;4.7;3.6;244;1009;100;24.1;0;0;0;3;Overcast;cloudy;remote
surabaya;2024-01-08T04:00:00;25.6;25.6;24.7;94.78;0;0;;0;0;3.2;5.4;240;1010.1;60;3;0;0;0;3;Partially cloudy;partly-cloudy-night;96935099999
surabaya;2024-01-08T05:00:00;25;25;25;100;0;0;;0;0;4;7.6;250;1010;27.4;3;0;0;0;3;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-01-08T06:00:00;26;26;25;94.23;0;0;;0;0;6.5;3.6;240;1010;27.4;3;17;0.1;0;3;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-01-08T07:00:00;26.9;30.6;25.1;89.71;0;0;;0;0;6.5;6.8;247;1011.3;48;4;132;0.5;1;10;Partially cloudy;partly-cloudy-day;WARR,96935099999,96935599999
surabaya;2024-01-08T08:00:00;29;35.6;26;83.9;0;0;;0;0;3.6;9.4;240;1011;27.4;5;325;1.2;3;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-01-08T09:00:00;30;36.2;25;74.63;0;0;;0;0;4.3;9.4;250;1012;27.4;5;472;1.7;5;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-01-08T10:00:00;30.5;37.6;25.5;74.32;0;0;;0;0;4.3;11.5;297;1011.7;77.4;9.4;621;2.2;6;10;Partially cloudy;partly-cloudy-day;WARR,96933099999,96935099999,96935599999
surabaya;2024-01-08T11:00:00;30;37.4;26;79.2;0;0;;0;0;4.3;9.4;40;1011;50;10;642;2.3;6;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-01-08T12:00:00;31;39.1;26;74.79;0;0;;0;0;5.8;7.6;100;1009;50;10;821;3;8;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-01-08T13:00:00;31.4;42.5;27.7;81.08;0;0;;0;0;6.1;14.2;67;1008.4;63.2;10;879;3.2;9;30;Partially cloudy;partly-cloudy-day;WARR,96935099999,96935599999
surabaya;2024-01-08T14:00:00;25;25;25;100;0;0;;0;0;7.2;11.2;270;1009;89;1;766;2.8;8;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-01-08T15:00:00;27;31.2;26;94.27;0;0;;0;0;9;11.2;250;1008;50;8;476;1.7;5;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-01-08T16:00:00;29.4;35;24.8;76.77;76;100;rain;0;0;10.1;6.8;293;1008.5;82.9;8.7;164;0.6;2;10;Rain, Partially cloudy;rain;WARR,96933099999,96935099999,96935599999
surabaya;2024-01-08T17:00:00;28;34.5;27;94.32;0;0;;0;0;10.8;5.4;220;1009;50;5;59;0.2;1;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-01-08T18:00:00;28;33.6;26;88.92;0;0;;0;0;12.6;7.6;360;1010;50;8;20;0.1;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-01-08T19:00:00;28.3;33.8;25.6;85.12;1;100;rain;0;0;14.4;6.4;300;1011.1;54.9;7.7;0;0;0;10;Rain, Partially cloudy;rain;WARR,96933099999,96935099999,96935599999
surabaya;2024-01-08T20:00:00;26;26;26;100;0;0;;0;0;15.1;13;270;1012;89;4;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-01-08T21:00:00;25;25;24;94.19;0;0;rain;0;0;13;9.4;210;1011;50;7;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-01-08T22:00:00;25;25;24.9;99.02;2;100;rain;0;0;9.4;4.8;230;1011.3;66.4;8;0;0;0;10;Rain, Partially cloudy;rain;WARR,96935099999,96935599999
surabaya;2024-01-08T23:00:00;25;25;25;100;0;0;;0;0;10.4;7.6;280;1010;50;5;0;0;0;30;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-01-09T00:00:00;25;25;25;100;0;0;;0;0;12.6;9.4;270;1010;50;5;0;0;0;30;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-01-09T01:00:00;26;26;24.7;92.61;0;0;;0;0;13;1.4;237;1009.5;42.4;7.1;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96933099999,96935099999,96935599999
surabaya;2024-01-09T02:00:00;25;25;25;100;0;0;;0;0;11.9;9.4;240;1009;27.4;4;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-01-09T03:00:00;25;25;25;100;0;0;;0;0;10.1;5.4;200;1009;27.4;5;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-01-09T04:00:00;25;25;24.9;99.41;0;0;;0;0;10.4;5.4;220;1009.1;38.2;4.3;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935099999,96935599999
surabaya;2024-01-09T05:00:00;24;24;24;100;0;0;;0;0;9;5.4;260;1009;27.4;3;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-01-09T06:00:00;25;25;25;100;0;0;;0;0;10.1;7.6;260;1009;50;2;19;0.1;0;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-01-09T07:00:00;26.2;26.2;25.1;93.68;0;0;;0;0;7.9;1.6;230;1010.3;45.5;7.5;173;0.6;2;10;Partially cloudy;partly-cloudy-day;WARR,96933099999,96935099999,96935599999
